source,query,name,repo_url,market_url,demo_url,article_url,source_url,license,description,harmony_pc_evidence,open_source_evidence,risk,decision
GitCode,鸿蒙 PC ArkTS,OpenHarmony PC Developer / ohos_Avogadro,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Avogadro,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Avogadro,BSD-3-Clause,开源分子建模与化学可视化工具（Avogadro 2），用 Qt 应用经鸿蒙 QPA 插件渲染进 ArkTS XComponent 表面、编译为 libentry.so 承载，由 EntryAbility 拉起 Qt 主程序；针对鸿蒙仅支持 OpenGL ES、无桌面 OpenGL 4.0 的限制，先以 QPainter CPU 软光栅替代 GL 渲染三维分子场景，最终在鸿蒙 PC 跑通分子加载、球棍/空间填充/线框显示与旋转缩放主流程。,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙 pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Avogadro; GitCode License: BSD-3-Clause; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Avogadro; License 线索: BSD-3-Clause; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Avogadro,,kept
GitCode,鸿蒙 PC ArkTS,OpenHarmony PC Developer / ohos_AutoHotkey,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_AutoHotkey,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_AutoHotkey,GPL-2.0,Windows 上深度耦合 Win32 的自动化/宏工具，热键、键鼠注入、窗口操控等核心能力被鸿蒙沙箱禁止、无法完整移植，遂剥离出与系统无关的 AutoHotkey v2 语言核心，按 v2 语义重写可移植引擎（运算符优先级对标源码 SYM 枚举）、用 OHOS NDK 编成 .so 经 N-API 暴露给 ArkTS，最终在鸿蒙 PC 跑通算术/字符串/控制流/内置函数的脚本编辑与运行。,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙 pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_AutoHotkey; GitCode License: GPL-2.0; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_AutoHotkey; License 线索: GPL-2.0; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_AutoHotkey,,kept
GitCode,鸿蒙 PC Qt,GitHub 加速计划 / pc / pcmanfm-qt,https://gitcode.com/gh_mirrors/pc,,,,https://gitcode.com/gh_mirrors/pc,GPL-2.0,File manager and desktop icon manager (Qt port of PCManFM and libfm),,GitCode 仓库可访问: https://gitcode.com/gh_mirrors/pc; GitHub 上游/导入仓库: https://github.com/lxqt/pcmanfm-qt.git; GitCode License: GPL-2.0; 公开源码仓库: https://gitcode.com/gh_mirrors/pc; License 线索: GPL-2.0; GitCode 来源页面可访问: https://gitcode.com/gh_mirrors/pc,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Qt,OpenHarmony PC Developer / ohos_qt_helloworld,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld,,鸿蒙PC上的QT应用入门，helloworld,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_helloworld,License 不明确,kept
GitCode,鸿蒙 PC Qt,OpenHarmony PC Developer / ohos_qt_nettool,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_nettool,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_nettool,,鸿蒙pc上的Qt版网络调试助手工具,文本明确命中鸿蒙 PC 关键词: openharmony pc; 文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_nettool; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_nettool; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt_nettool,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Qt,OpenHarmony PC Developer / ohos_qt-skills,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt-skills,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt-skills,MIT,Qt应用鸿蒙化相关skills，当前有的skill：1. app生成 2. 代码扫描，应用特定接口鸿蒙化适配。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt-skills; GitCode License: MIT; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt-skills; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_qt-skills,构建或运行步骤不完整,kept
GitCode,鸿蒙 PC Qt,OpenHarmony PC Developer / ohos_Qt5.12.12,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Qt5.12.12,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Qt5.12.12,LGPL-3.0,Qt5.12.12 开源版本，Release_Open_Source_Release_for_HarmonyOS 【目的】为大家节省编译过程,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Qt5.12.12; GitCode License: LGPL-3.0; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Qt5.12.12; License 线索: LGPL-3.0; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_Qt5.12.12,构建或运行步骤不完整,kept
GitCode,鸿蒙 PC Qt,qq8864 / qt_ohos_helloWorld,https://gitcode.com/qq8864/qt_ohos_helloWorld,,,,https://gitcode.com/qq8864/qt_ohos_helloWorld,,鸿蒙PC上的QT应用入门，helloworld,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/qq8864/qt_ohos_helloWorld; 公开源码仓库: https://gitcode.com/qq8864/qt_ohos_helloWorld; GitCode 来源页面可访问: https://gitcode.com/qq8864/qt_ohos_helloWorld,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Qt,qq8864 / nettool-hmos,https://gitcode.com/qq8864/nettool-hmos,,,,https://gitcode.com/qq8864/nettool-hmos,,鸿蒙pc上的Qt版网络调试助手工具,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/qq8864/nettool-hmos; 公开源码仓库: https://gitcode.com/qq8864/nettool-hmos; GitCode 来源页面可访问: https://gitcode.com/qq8864/nettool-hmos,License 不明确,kept
GitCode,鸿蒙 PC Qt,Qt历险记-机器视觉 / PCL,https://gitcode.com/openQt/PCL,,,,https://gitcode.com/openQt/PCL,Apache-2.0,PCL（Point Cloud Library）是一个开源的库，专门用于处理点云数据。点云数据通常由3D扫描设备（如激光雷达、结构光相机和时间飞行相机）生成，广泛应用于机器人技术、自动化、计算机视觉、地理信息系统（GIS）、虚拟现实和增强现实等领域。以下是PCL的一些关键特性和用途： 主要特性 开源和跨平台： PCL 是一个开源项目，遵循 BSD 许可协议，可以自由地使用、修改和分发。 它支持多种操作系统，包括 Windows、macOS 和 Linux。 高性能： PCL 通过优化的算法和利用现代硬件（如 GPU）加速计算，能够高效地处理大规模点云数据。 功能丰富： PCL 提供了多种模块和算法，涵盖了点云数据的获取、预处理、特征提取、配准、分割、识别和可视化等多个方面。 与 ROS 集成： PCL 与 Robot Operating System (ROS) 集成良好，适用于机器人应用中的点云处理。 支持多种传感器： PCL 可以处理来自不同传感器的数据，包括激光雷达、结构光相机和时间飞行相机。 社区支持： PCL 拥有一个活跃的开发者社区，提供了丰富的文档、示例代码和论坛支持。 社区成员可以互相交流经验、分享资源和解决问题。 主要模块 PCL 包含多个模块，每个模块专注于特定的点云处理任务： 滤波 (Filtering)： 包括体素降采样、统计离群点去除、投影滤波等。 分割 (Segmentation)： 包括欧几里得聚类提取、基于区域的分割、SAC-ICP 等。 特征提取 (Feature Extraction)： 包括法线估计、关键点检测、表面法线估计等。 配准 (Registration)： 包括ICP（Iterative Closest Point）、SAC-ICP、NDT（Normal Distributions Transform）等。 表面重建 (Surface Reconstruction)： 包括泊松重建、贪婪投影三角化、Marching Cubes等。 可视化 (Visualization)： 提供了基于 PCL 的可视化工具，如 PCLVisualizer，用于显示和交互点云数据。 主要用途 机器人技术： PCL 用于机器人感知环境，进行点云处理和物体识别。 自动化： 在自动化生产线中，PCL 用于检测和识别产品，提高生产效率。 计算机视觉： PCL 用于三维计算机视觉任务，如物体检测、识别和跟踪。 地理信息系统 (GIS)： PCL 用于处理和分析地形点云数据，生成数字地形模型（DTM）和数字高程模型（DEM）。 虚拟现实和增强现实： PCL 用于环境建模和场景重建，支持虚拟现实和增强现实应用。 学习资源 如果您想学习 PCL，以下是一些推荐的学习资源： 官方文档： PCL 官方文档 提供了详细的API说明和指南。 教程和书籍： PCL 官方教程 包含了许多实用的教程，适合初学者和进阶用户。 书籍如《Programming with PCL: A Practical Introduction to the Point Cloud Library》提供了深入的学习资料。 在线课程： 在线平台如Coursera、Udacity和YouTube上有许多关于 PCL 的课程和教程。 社区和论坛： PCL 论坛 是一个活跃的开发者论坛，提供了交流和解决问题的平台。 GitHub 上的 PCL 代码仓库也包含了大量的示例和文档。 通过学习和实践，您可以利用 PCL 处理和分析点云数据，创建出高质量的3D应用和解决方案。,,GitCode 仓库可访问: https://gitcode.com/openQt/PCL; GitCode License: Apache-2.0; 公开源码仓库: https://gitcode.com/openQt/PCL; License 线索: Apache-2.0; GitCode 来源页面可访问: https://gitcode.com/openQt/PCL,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
GitCode,鸿蒙 PC Electron,OpenHarmony PC Developer / ohos_ebook_reader_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ebook_reader_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ebook_reader_electron,,基于 Electron 构建的 OpenHarmony 跨平台电子书阅读器，支持多格式阅读、书架管理与个性化排版，适配鸿蒙多端设备。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ebook_reader_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ebook_reader_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_ebook_reader_electron,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Electron,OpenHarmony PC Developer / ohos_shotwell_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_shotwell_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_shotwell_electron,,基于 Electron 实现 Shotwell 图片管理软件鸿蒙平台适配，技术栈 Electron、JS、OpenHarmony 相关接口。开源用于分享 Electron 应用鸿蒙适配实践，持续优化兼容性，接纳社区提交 PR 完善项目。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_shotwell_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_shotwell_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_shotwell_electron,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Electron,OpenHarmony PC Developer / ohos_keepass_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_keepass_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_keepass_electron,,基于 Electron 实现 KeePass 密码管理软件鸿蒙平台适配，技术栈 Electron、JS、OpenHarmony 相关接口。开源用于分享 Electron 应用鸿蒙适配实践，持续优化兼容性，接纳社区提交 PR 完善项目。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_keepass_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_keepass_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_keepass_electron,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Electron,VON- / electron-oh-pc,https://gitcode.com/VON-/electron-oh-pc,,,,https://gitcode.com/VON-/electron-oh-pc,,electron跨平台开发鸿蒙PC,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc; 发现鸿蒙相关构建/工程线索: ArkTS,GitCode 仓库可访问: https://gitcode.com/VON-/electron-oh-pc; 公开源码仓库: https://gitcode.com/VON-/electron-oh-pc; GitCode 来源页面可访问: https://gitcode.com/VON-/electron-oh-pc,License 不明确,kept
GitCode,鸿蒙 PC Electron,OpenHarmony PC Developer / ohos_imv_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_imv_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_imv_electron,,基于 Electron 实现 imv 轻量图片查看器鸿蒙平台适配，技术栈 Electron、C/C++、JS、OpenHarmony 相关接口。开源用于分享原生图片查看器鸿蒙适配实践，持续优化兼容性与性能，接纳社区提交 PR 完善项目。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_imv_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_imv_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_imv_electron,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Electron,OpenHarmony PC Developer / ohos-electron-builder,https://gitcode.com/OpenHarmonyPCDeveloper/ohos-electron-builder,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos-electron-builder,MIT,提供将electron工程打包成鸿蒙hap包的工具。技术栈：Typescript。开源动机：通过开源丰富鸿蒙化electron-builder功能。社区贡献计划：响应electron开发者打包鸿蒙应用需求，不断完善鸿蒙化electron-builder功能。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos-electron-builder; GitCode License: MIT; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos-electron-builder; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos-electron-builder,构建或运行步骤不完整,kept
GitCode,鸿蒙 PC Electron,OpenHarmony PC Developer / ohos_nixnote2_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_nixnote2_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_nixnote2_electron,,基于 Electron 实现 Nixnote2 开源笔记工具的鸿蒙平台适配，技术栈 Electron、C++、JS、OpenHarmony 相关接口。项目开源旨在分享桌面笔记应用的鸿蒙适配开发实践，持续优化软件运行兼容性、稳定性，迭代适配鸿蒙系统特性，积极接纳社区 PR 与建议，共同完善项目功能与体验。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_nixnote2_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_nixnote2_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_nixnote2_electron,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Electron,Math_teacher_fan / childHarmonyOSPCElectron,https://gitcode.com/Math_teacher_fan/childHarmonyOSPCElectron,,,,https://gitcode.com/Math_teacher_fan/childHarmonyOSPCElectron,MIT,鸿蒙PC Electron框架实战：儿童故事技术实现详解,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/Math_teacher_fan/childHarmonyOSPCElectron; GitCode License: MIT; 公开源码仓库: https://gitcode.com/Math_teacher_fan/childHarmonyOSPCElectron; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/Math_teacher_fan/childHarmonyOSPCElectron,构建或运行步骤不完整,kept
GitCode,鸿蒙 PC Electron,m0_66062719 / qipaoboni,https://gitcode.com/m0_66062719/qipaoboni,,,,https://gitcode.com/m0_66062719/qipaoboni,,鸿蒙PC Electron框架实现流体气泡模拟器,文本明确命中鸿蒙 PC 关键词: 鸿蒙pc,GitCode 仓库可访问: https://gitcode.com/m0_66062719/qipaoboni; 公开源码仓库: https://gitcode.com/m0_66062719/qipaoboni; GitCode 来源页面可访问: https://gitcode.com/m0_66062719/qipaoboni,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC Electron,OpenHarmony PC Developer / ohos_easystroke_electron,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_easystroke_electron,,,,https://gitcode.com/OpenHarmonyPCDeveloper/ohos_easystroke_electron,,基于 Electron 实现 EasyStroke 开源鼠标手势工具的鸿蒙平台适配，技术栈 Electron、Python、JS、OpenHarmony 相关接口。项目开源旨在分享桌面手势工具的鸿蒙适配开发实践，持续优化软件运行兼容性、稳定性，迭代适配鸿蒙系统输入设备特性，积极接纳社区 PR 与建议，共同完善自定义手势绘制、全局手势触发、手势动作配置、窗口场景适配与个性化手势设置体验。,文本明确命中鸿蒙 PC 关键词: openharmony pc,GitCode 仓库可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_easystroke_electron; 公开源码仓库: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_easystroke_electron; GitCode 来源页面可访问: https://gitcode.com/OpenHarmonyPCDeveloper/ohos_easystroke_electron,License 不明确; 构建或运行步骤不完整,filtered: score below 40
GitCode,鸿蒙 PC 终端,zhangziqi223 / Oh-my-bash-for-HarmonyOS,https://gitcode.com/zhangziqi223/oh-my-bash,,,,https://gitcode.com/zhangziqi223/oh-my-bash,MIT,Oh-my-bash-for-HarmonyOS 是一款专为华为鸿蒙（HarmonyOS）操作系统设计的Termony终端美化与功能增强工具。它基于广受欢迎的 Oh My Bash 项目，针对鸿蒙系统的特性进行了深度优化与定制，旨在为开发者提供更高效、更美观的命令行体验。Oh-my-bash-for-HarmonyOS 不仅是一个终端美化工具，更是鸿蒙开发者提升工作效率的得力助手。我们期待更多开发者加入我们，共同打造更完美的鸿蒙开发环境。,,GitCode 仓库可访问: https://gitcode.com/zhangziqi223/oh-my-bash; GitHub 上游/导入仓库: https://gitee.com/nanqu_ait/oh-my-bash.git; GitCode License: MIT; 公开源码仓库: https://gitcode.com/zhangziqi223/oh-my-bash; License 线索: MIT; GitCode 来源页面可访问: https://gitcode.com/zhangziqi223/oh-my-bash,缺少明确 PC 运行证据; 构建或运行步骤不完整,filtered: missing HarmonyOS PC executable/build evidence
